file_base,cluster,time_min,cytokine,TSNE1,TSNE2
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_10min.fcs,9,10,CD3,-5.03358881890078,-22.2423313238454
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_10min.fcs,1,10,CD3,6.19592589337548,-17.7179246130449
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_10min.fcs,4,10,CD3,9.29398722712665,-22.1386991620036
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_10min.fcs,18,10,CD3,7.08330782902828,-20.6789428739898
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_10min.fcs,20,10,CD3,-2.85254283481533,-42.7807553452926
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_10min.fcs,13,10,CD3,-23.8699976678747,-19.4782935412961
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,15,15,CD3,-5.23613362750029,-22.6209229378206
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,12,15,CD3,-3.58605563624925,-27.2639334658204
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,5,15,CD3,6.92390695471989,-23.4150235774257
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,9,15,CD3,-5.09908873084412,-22.4686248636743
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,7,15,CD3,-24.6404826888841,-22.9022484697985
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,3,15,CD3,-26.7493615756633,-19.7489151200996
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,19,15,CD3,-6.0323236770587,-28.6599414869564
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,10,15,CD3,-21.0836366502878,-24.2570813961568
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,16,15,CD3,-9.02899403857981,-23.1662335287612
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,1,15,CD3,4.76360484737406,-18.5781738042083
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,14,15,CD3,-13.6080375112199,-24.8301849734366
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,6,15,CD3,-20.29225028051,-22.7941657389466
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,11,15,CD3,41.3432715379522,-4.21302981081389
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,2,15,CD3,4.46237173186495,-19.0811882525071
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,4,15,CD3,9.47190848246725,-22.0608803979764
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,17,15,CD3,-13.6353569770266,-25.1894179299513
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,18,15,CD3,7.82215898431836,-25.6541550632349
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,20,15,CD3,-1.19354084040393,-42.9049274633096
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,8,15,CD3,4.42453065508769,-19.2760520389606
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_15min.fcs,13,15,CD3,-9.37555202094849,-23.8530289145306
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,12,2,CD3,-2.54438546921786,-28.7398560750016
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,11,2,CD3,42.9114170746711,-3.20644338503775
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,16,2,CD3,-8.94827838018922,-21.4509797505829
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,15,2,CD3,-5.8848223626248,-21.0975282756872
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,7,2,CD3,-15.7086429272742,-21.454917131686
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,2,2,CD3,5.96500024427437,-17.7740439964978
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,5,2,CD3,8.22084747949147,-23.2664749988615
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,14,2,CD3,-12.1936178380482,-24.4075982022122
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,9,2,CD3,-5.88880727009238,-20.8213412399079
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,19,2,CD3,-5.47796818758884,-28.8231366354394
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,8,2,CD3,5.13002334026822,-19.0738382871666
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,6,2,CD3,-15.2163270573209,-22.8129915938385
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,3,2,CD3,-26.4505291495429,-19.9885892729661
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,1,2,CD3,6.11758055284111,-18.323509465472
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,17,2,CD3,-8.73199411440012,-26.2952488797971
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,20,2,CD3,-1.1794050289916,-42.9366073604124
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,10,2,CD3,-24.1165331150732,-22.4569190214481
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,18,2,CD3,6.56618108188749,-23.1661967395757
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,4,2,CD3,9.55834810357179,-22.368740309349
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_2min.fcs,13,2,CD3,-18.2058382797504,-22.4682506626349
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,9,30,CD3,-8.59679451488729,-25.1837971261573
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,12,30,CD3,-7.53913998205018,-27.9025174686542
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,7,30,CD3,-24.7128468403855,-22.7511258885303
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,5,30,CD3,6.76872899465182,-23.5585316359777
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,3,30,CD3,-31.6731412081076,-17.0148980089476
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,2,30,CD3,3.09924625255992,-19.756755270403
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,15,30,CD3,-8.61047665102318,-25.1122955556804
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,19,30,CD3,-7.18245597575093,-28.3313469168134
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,20,30,CD3,-1.86723675258846,-42.7575603966427
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,14,30,CD3,-18.4568510682683,-24.4193807610841
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,6,30,CD3,-20.9740708955487,-23.7321476737422
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,11,30,CD3,-6.01595150606508,-19.7031653883859
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,8,30,CD3,-1.78469669183107,-22.342272659263
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,17,30,CD3,-8.17245638597136,-27.9674511936125
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,10,30,CD3,-27.306709206492,-21.1383163378986
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,16,30,CD3,-17.8815054754886,-23.305961641438
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,4,30,CD3,7.43679459633084,-22.1296309654062
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,18,30,CD3,4.82241455338598,-12.4883097164911
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,1,30,CD3,3.24566089903256,-19.7316797175925
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_30min.fcs,13,30,CD3,-27.2966340708961,-19.4696740481301
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,12,5,CD3,-1.96512631550717,-28.5284754497919
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,15,5,CD3,-4.92788017959881,-21.7479534324383
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,9,5,CD3,-5.74431600811495,-21.5463020899128
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,3,5,CD3,-24.6324437707702,-21.6481283373838
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,6,5,CD3,-15.2641947324571,-23.2301839359732
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,16,5,CD3,-6.2412707522336,-21.8676703561283
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,5,5,CD3,7.78487437339166,-23.3399643351174
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,14,5,CD3,-12.4395127849426,-24.5084406934374
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,2,5,CD3,6.04488154788104,-17.5424382629432
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,11,5,CD3,43.0952045597508,-3.89057650592143
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,19,5,CD3,-5.72220691788584,-28.7453244914522
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,7,5,CD3,-21.3128009741529,-25.6374492207632
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,18,5,CD3,6.78295091519689,-17.8207491650065
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,1,5,CD3,6.10975003745411,-17.8619760926072
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,17,5,CD3,-4.63747829120067,-20.2112393437993
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,10,5,CD3,-14.0307108969635,-23.5745591881835
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,8,5,CD3,4.98795620054408,-18.7189323903598
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,20,5,CD3,0.820111488366122,-41.5386879355254
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,4,5,CD3,9.460775753329,-22.1876912124275
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_5min.fcs,13,5,CD3,-8.12941160076361,-22.9911770020447
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,15,60,CD3,-23.2740292442292,-7.75095137579011
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,7,60,CD3,-28.1818861380453,-13.4587025992414
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,19,60,CD3,-24.4672623881224,-10.1705572280927
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,12,60,CD3,-23.0542388055099,-8.21661499670234
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,9,60,CD3,-23.1808180594383,-7.68922226931632
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,3,60,CD3,-28.2072731459102,-13.4821200105994
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,16,60,CD3,-25.0165357432161,-9.81696989318804
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,5,60,CD3,-23.1102620857832,-8.7366787285797
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,14,60,CD3,-25.057675131921,-9.93631507083141
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,6,60,CD3,-26.6954397484416,-11.0873962914936
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,20,60,CD3,-3.09847765207762,-43.3480097038504
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,11,60,CD3,-22.7236402886202,-17.0602031475302
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,4,60,CD3,-10.5358179944297,-13.4943974808355
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,10,60,CD3,-27.4406937696814,-11.9059761416783
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,1,60,CD3,-23.3839149484113,-8.07033289612306
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,2,60,CD3,-19.9842705448833,-7.25679966849727
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,17,60,CD3,-24.7270227390494,-10.7106030731168
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,8,60,CD3,-20.1485298296336,-7.12597209148266
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,13,60,CD3,-36.5840433766229,-15.5761181777451
Batch_1_20250917_pTCR_cHCV_Sample1_P2_CD3_60min.fcs,18,60,CD3,2.99013251217991,-24.8670467877703
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,5,,UNSTIM,10.4579253790103,-21.8342320165701
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,15,,UNSTIM,-11.1075535830845,-28.1651037979443
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,12,,UNSTIM,-12.1852116285331,-30.6903973050637
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,7,,UNSTIM,-6.84597914698255,-19.7249472464551
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,19,,UNSTIM,-12.4858929794937,-30.5552647549074
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,11,,UNSTIM,43.087566913893,-2.73469806172047
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,9,,UNSTIM,-11.4043931776208,-28.1551032127657
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,14,,UNSTIM,-13.5382282809404,-29.0662451316615
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,6,,UNSTIM,-15.0699491144486,-28.4040631353073
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,2,,UNSTIM,4.53178636885831,-17.4003110448087
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,3,,UNSTIM,-31.8811777489896,-17.0246358755185
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,17,,UNSTIM,-7.70753487551303,-21.0997738462793
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,16,,UNSTIM,-11.5037993323278,-28.0625119223127
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,4,,UNSTIM,9.89845212287404,-21.6960716901207
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,10,,UNSTIM,-11.6963931319099,-27.6795290287503
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,1,,UNSTIM,3.48224785322003,-18.2107429849097
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,8,,UNSTIM,-7.65997649500949,-20.6230380924049
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,13,,UNSTIM,-25.6745691604997,-21.016413381899
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,20,,UNSTIM,-0.43072754088059,-42.1631681111232
Batch_1_20250917_pTCR_cHCV_Sample1_P2_unstim-1.fcs,18,,UNSTIM,-1.10069329920769,-10.0188144204583
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,10,,UNSTIM,-27.8469482259378,26.3724441097683
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,3,,UNSTIM,-27.7866391305707,26.3155118156442
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,11,,UNSTIM,-13.453634914365,29.8000300036253
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,13,,UNSTIM,-13.2642753185064,31.7755536297943
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,19,,UNSTIM,5.83136969176008,31.958421439609
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,7,,UNSTIM,-27.2279024211022,25.6004038339424
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,15,,UNSTIM,-14.6049116970012,32.8253736807743
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,12,,UNSTIM,-14.1288091503191,34.2501842004286
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,6,,UNSTIM,-27.9500055365552,26.4731036813962
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,14,,UNSTIM,-13.5226527118011,32.5961633620726
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,5,,UNSTIM,-29.7041160313941,23.768360090547
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,18,,UNSTIM,28.392311947114,-1.65662882035445
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,16,,UNSTIM,-27.8870475848172,26.4030522594538
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,17,,UNSTIM,4.68699081085747,33.3461634612503
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,9,,UNSTIM,-27.6796377792986,26.198095115524
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,4,,UNSTIM,8.94479737992918,14.1163183352038
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,1,,UNSTIM,-1.91173935611481,28.1348304368112
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,2,,UNSTIM,11.2259205861121,15.694143913069
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,8,,UNSTIM,-15.2922356017666,30.2683442679642
Batch_1_20250917_pTCR_cHCV_Sample2_HBUF8157_US-2.fcs,20,,UNSTIM,-1.45263124394829,-46.3720403899632
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,5,0,CD3,21.7370224644601,18.3913334699458
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,7,0,CD3,2.31272709373158,37.6995461685823
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,19,0,CD3,20.3312894521525,25.8618433671983
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,15,0,CD3,6.09201260812671,36.7905731519842
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,1,0,CD3,15.0345705207133,31.6719108748225
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,16,0,CD3,-10.3165027749784,35.9995839215473
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,12,0,CD3,20.332342981188,25.8159745919619
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,18,0,CD3,27.8990161372401,-2.62128453427167
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,6,0,CD3,-17.1801844208005,36.097805123132
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,14,0,CD3,6.1649556210839,37.5020750891989
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,9,0,CD3,5.89056196043139,37.1129207029855
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,17,0,CD3,18.3341304085094,25.4288573900847
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,11,0,CD3,38.2614050971226,1.9627490036316
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,10,0,CD3,-10.3227285849876,36.0126101313625
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,2,0,CD3,14.8672882893033,31.7362419015616
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,8,0,CD3,6.90550537998314,37.6823601434301
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,3,0,CD3,-17.635870792004,30.8065061081065
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,4,0,CD3,30.7378156796613,6.62328444781554
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,13,0,CD3,-11.624178224244,35.4107059266568
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_0min.fcs,20,0,CD3,0.945397099732244,-46.2263760496524
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,11,10,CD3,36.2740336514207,1.57610788593959
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,2,10,CD3,13.4789282065761,32.0354462603148
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,16,10,CD3,-10.2224816523381,35.3874477769877
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,15,10,CD3,5.6967806973192,34.4984087204786
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,14,10,CD3,6.16655188847103,34.9136637790494
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,19,10,CD3,19.9069025784971,24.7536602425227
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,7,10,CD3,8.50125706076984,35.2767103601471
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,6,10,CD3,-16.8688038927479,35.7073309526194
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,13,10,CD3,-12.3007816144997,34.3936659005733
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,12,10,CD3,19.9090418625848,24.5951921762274
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,10,10,CD3,-11.4245963482004,34.7778151294144
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,5,10,CD3,21.4790513935897,17.5150427430413
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,1,10,CD3,13.870122824476,31.9999862131912
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,3,10,CD3,-16.9826997531532,30.7821180653582
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,18,10,CD3,27.6832947287345,-2.60830238100738
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,9,10,CD3,7.1130639161033,34.4467011231598
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,17,10,CD3,15.8449767057756,25.0422471885644
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,8,10,CD3,8.22258334236456,33.6009486538503
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,4,10,CD3,30.7499048513498,7.27835831037486
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_10min.fcs,20,10,CD3,0.977204577851992,-46.2400601229192
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,7,15,CD3,8.61559211866241,35.1871738564471
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,3,15,CD3,-16.5627177233944,31.0111664143055
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,15,15,CD3,5.44323649290084,34.0600114822202
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,9,15,CD3,5.6464945070477,34.0083481624601
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,11,15,CD3,35.3588736603735,1.38678878301828
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,19,15,CD3,19.7861564111678,23.6326882978258
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,16,15,CD3,-10.0800090984239,35.2687520476352
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,2,15,CD3,12.1492289475,32.1678741510518
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,12,15,CD3,19.8107937921872,23.2719380818831
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,5,15,CD3,21.5650859075017,17.4197333104496
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,8,15,CD3,7.28552175360094,33.3284763984578
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,6,15,CD3,-16.8438320190398,35.5920651736268
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,14,15,CD3,5.42944776867762,33.9296817326454
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,17,15,CD3,14.1486204572399,24.5873637071397
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,1,15,CD3,12.1319334411522,32.0777714667324
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,10,15,CD3,-11.2411795456015,34.1888729047618
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,20,15,CD3,-0.263381864993147,-47.6997805367152
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,13,15,CD3,-11.7120498350195,33.4935792431109
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,18,15,CD3,27.4740901955574,-2.25419490972799
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_15min.fcs,4,15,CD3,30.4937602170988,7.01496961855405
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,9,2,CD3,5.67173605667434,36.2910763279598
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,7,2,CD3,2.60645488638608,37.4128781269389
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,15,2,CD3,5.96810862795558,35.9011590947357
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,10,2,CD3,-11.4342579152897,35.5045653103335
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,14,2,CD3,6.13674151105366,36.8047507732262
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,12,2,CD3,20.1976289500755,25.568291347464
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,19,2,CD3,20.2834953939893,25.6987042182266
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,17,2,CD3,17.6062815781493,25.649973685572
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,8,2,CD3,7.08058135470618,35.5967584304214
Batch_1_20250917_pTCR_cHCV_Sample2_P3_CD3_2min.fcs,5,2,CD3,21.5233722505829,18.0463114077283
